order_id,order_date,customer_id,product_id,quantity,selling_price,discount_percent
ORD-04681,2024-04-08,CUST-0047,PROD-025,9,39.01,20
ORD-04682,2021-06-06,CUST-0005,PROD-071,6,82.39,5
ORD-04683,2024-12-13,CUST-0460,PROD-087,2,30.8,10
ORD-04684,2024-01-15,CUST-0257,PROD-011,1,1351.77,5
ORD-04685,2021-03-06,CUST-0300,PROD-036,9,371.35,10
ORD-04686,2022-03-03,CUST-0150,PROD-049,1,2058.34,15
ORD-04687,2024-06-17,CUST-0294,PROD-048,5,23.92,10
ORD-04688,2024-10-02,CUST-0243,PROD-087,1,17.92,0
ORD-04689,2021-06-16,CUST-0275,PROD-007,5,54.14,0
ORD-04690,2022-09-05,CUST-0208,PROD-091,5,89.11,20
ORD-04691,2024-10-12,CUST-0415,PROD-077,7,26.89,25
ORD-04692,2024-08-02,CUST-0115,PROD-051,7,97.87,0
ORD-04693,2023-08-09,CUST-0195,PROD-017,10,84.67,5
ORD-04694,2022-03-20,CUST-0343,PROD-032,1,41.38,0
ORD-04695,2022-07-01,CUST-0170,PROD-026,9,289.92,25
ORD-04696,2023-01-29,CUST-0379,PROD-022,1,22.57,0
ORD-04697,2024-03-05,CUST-0082,PROD-013,5,74.61,0
ORD-04698,2023-08-20,CUST-0154,PROD-012,7,27.12,0
ORD-04699,2022-05-20,CUST-0141,PROD-071,8,75.5,15
ORD-04700,2021-06-23,CUST-0314,PROD-001,2,2042.83,25
ORD-04701,2022-10-20,CUST-0146,PROD-033,1,59.2,5
ORD-04702,2024-04-25,CUST-0323,PROD-014,4,58.48,0
ORD-04703,2023-10-10,CUST-0122,PROD-064,4,195.44,10
ORD-04704,2023-08-19,CUST-0252,PROD-043,10,39.16,0
ORD-04705,2024-02-28,CUST-0343,PROD-058,6,25.05,0
ORD-04706,2024-08-08,CUST-0387,PROD-041,1,88.44,25
ORD-04707,2024-11-26,CUST-0311,PROD-081,1,101.26,20
ORD-04708,2020-08-14,CUST-0089,PROD-068,3,39.62,30
ORD-04709,2023-06-13,CUST-0475,PROD-039,5,1980.45,5
ORD-04710,2022-05-22,CUST-0058,PROD-001,6,1997.86,0
ORD-04711,2022-06-10,CUST-0492,PROD-041,5,104.26,15
ORD-04712,2024-01-18,CUST-0063,PROD-045,5,58.2,0
ORD-04713,2022-11-02,CUST-0347,PROD-088,9,27.84,0
ORD-04714,2020-07-28,CUST-0308,PROD-098,2,30.22,0
ORD-04715,2022-01-10,CUST-0487,PROD-098,1,22.57,30
ORD-04716,2021-01-31,CUST-0473,PROD-088,6,29.79,15
ORD-04717,2023-01-28,CUST-0382,PROD-079,9,2187.21,0
ORD-04718,2020-01-31,CUST-0280,PROD-081,7,85.69,0
ORD-04719,2022-06-16,CUST-0072,PROD-013,8,102.62,20
ORD-04720,2024-03-31,CUST-0009,PROD-071,5,66.71,20
ORD-04721,2021-10-10,CUST-0366,PROD-009,10,25.22,10
ORD-04722,2020-11-24,CUST-0421,PROD-063,4,32.58,0
ORD-04723,2023-04-04,CUST-0094,PROD-099,6,235.83,5
ORD-04724,2024-01-22,CUST-0373,PROD-023,3,81.65,10
ORD-04725,2022-08-09,CUST-0339,PROD-054,1,111.82,25
ORD-04726,2023-01-28,CUST-0437,PROD-047,4,406.34,0
ORD-04727,2021-09-12,CUST-0336,PROD-039,9,1138.4,10
ORD-04728,2023-04-11,CUST-0152,PROD-087,4,17.2,0
ORD-04729,2024-11-07,CUST-0492,PROD-026,1,245.81,5
ORD-04730,2020-06-10,CUST-0405,PROD-001,4,1506.36,0
ORD-04731,2024-10-17,CUST-0356,PROD-014,7,46.41,20
ORD-04732,2022-02-14,CUST-0040,PROD-096,3,130.04,0
ORD-04733,2023-07-10,CUST-0359,PROD-074,10,204.64,5
ORD-04734,2020-09-30,CUST-0495,PROD-065,6,55.81,5
ORD-04735,2022-10-23,CUST-0062,PROD-069,1,1498.33,20
ORD-04736,2022-11-17,CUST-0254,PROD-067,4,141.96,15
ORD-04737,2020-11-21,CUST-0454,PROD-049,3,1414.18,0
ORD-04738,2022-07-28,CUST-0069,PROD-050,1,40.14,0
ORD-04739,2023-03-18,CUST-0398,PROD-058,3,29.22,10
ORD-04740,2021-06-23,CUST-0245,PROD-053,4,38.29,5
ORD-04741,2021-05-02,CUST-0365,PROD-091,5,77.47,0
ORD-04742,2022-04-01,CUST-0170,PROD-057,6,36.15,15
ORD-04743,2024-01-01,CUST-0178,PROD-086,2,254.86,0
ORD-04744,2022-12-24,CUST-0189,PROD-018,2,206.56,30
ORD-04745,2020-12-21,CUST-0260,PROD-016,6,233.19,0
ORD-04746,2024-04-05,CUST-0072,PROD-002,5,25.94,0
ORD-04747,2023-06-29,CUST-0472,PROD-013,1,108.69,5
ORD-04748,2020-08-22,CUST-0459,PROD-045,3,62.58,10
ORD-04749,2020-08-14,CUST-0017,PROD-080,5,22.67,0
ORD-04750,2024-03-28,CUST-0370,PROD-072,2,45.6,15
ORD-04751,2023-08-29,CUST-0341,PROD-043,1,37.68,5
ORD-04752,2020-02-18,CUST-0057,PROD-072,9,36.88,0
ORD-04753,2020-04-27,CUST-0218,PROD-054,5,157.42,20
ORD-04754,2020-02-23,CUST-0107,PROD-074,2,206.1,30
ORD-04755,2024-07-31,CUST-0304,PROD-097,10,25.26,10
ORD-04756,2021-07-18,CUST-0428,PROD-031,4,44.37,20
ORD-04757,2022-12-03,CUST-0173,PROD-076,3,197.96,0
ORD-04758,2020-02-22,CUST-0219,PROD-009,7,20.07,0
ORD-04759,2024-05-28,CUST-0464,PROD-073,1,48.55,5
ORD-04760,2021-07-11,CUST-0247,PROD-048,10,31.01,30
ORD-04761,2024-03-28,CUST-0218,PROD-018,4,133.96,10
ORD-04762,2024-08-27,CUST-0373,PROD-094,7,188.4,0
ORD-04763,2023-01-30,CUST-0417,PROD-096,10,116.91,5
ORD-04764,2024-12-20,CUST-0031,PROD-087,5,20.96,0
ORD-04765,2024-11-28,CUST-0368,PROD-011,4,1201.96,0
ORD-04766,2022-05-17,CUST-0047,PROD-062,4,61.29,5
ORD-04767,2021-02-01,CUST-0134,PROD-084,2,202.7,5
ORD-04768,2023-03-07,CUST-0108,PROD-019,8,36.13,0
ORD-04769,2021-11-05,CUST-0072,PROD-100,4,69.39,0
ORD-04770,2021-01-21,CUST-0327,PROD-090,2,44.96,10
ORD-04771,2020-04-20,CUST-0418,PROD-074,9,174.03,15
ORD-04772,2021-09-05,CUST-0108,PROD-024,10,48.05,5
ORD-04773,2020-01-17,CUST-0309,PROD-013,7,54.03,15
ORD-04774,2024-12-08,CUST-0398,PROD-046,3,116.17,0
ORD-04775,2023-04-20,CUST-0272,PROD-053,7,48.77,0
ORD-04776,2022-06-02,CUST-0171,PROD-098,1,31.02,20
ORD-04777,2024-04-08,CUST-0116,PROD-029,1,1638.18,5
ORD-04778,2021-06-24,CUST-0329,PROD-036,4,280.93,5
ORD-04779,2020-06-19,CUST-0074,PROD-071,4,110.73,30
ORD-04780,2021-02-12,CUST-0256,PROD-094,4,271.42,5
ORD-04781,2022-01-09,CUST-0081,PROD-017,9,69.17,0
ORD-04782,2023-11-02,CUST-0268,PROD-048,6,21.34,25
ORD-04783,2023-04-26,CUST-0128,PROD-077,3,18.58,0
ORD-04784,2022-05-07,CUST-0326,PROD-024,6,55.93,10
ORD-04785,2020-08-17,CUST-0403,PROD-054,2,123.25,5
ORD-04786,2020-04-28,CUST-0235,PROD-095,2,73.33,5
ORD-04787,2023-03-25,CUST-0041,PROD-091,7,69.41,10
ORD-04788,2022-02-22,CUST-0181,PROD-085,3,90.82,5
ORD-04789,2024-09-06,CUST-0157,PROD-001,7,2249.59,15
ORD-04790,2021-04-09,CUST-0454,PROD-079,3,1396.21,25
ORD-04791,2020-04-13,CUST-0059,PROD-067,2,136.73,0
ORD-04792,2024-06-15,CUST-0345,PROD-006,4,464.41,20
ORD-04793,2021-11-28,CUST-0249,PROD-078,4,36.17,0
ORD-04794,2024-12-23,CUST-0192,PROD-055,3,63.18,0
ORD-04795,2024-03-05,CUST-0024,PROD-038,9,42.09,30
ORD-04796,2024-09-12,CUST-0473,PROD-033,6,34.09,5
ORD-04797,2024-09-01,CUST-0400,PROD-008,5,236.97,0
ORD-04798,2024-09-18,CUST-0436,PROD-090,6,40.69,10
ORD-04799,2020-06-23,CUST-0080,PROD-079,8,1923.79,0
ORD-04800,2024-10-23,CUST-0134,PROD-078,5,20.16,5
ORD-04801,2022-01-14,CUST-0421,PROD-020,4,33.75,10
ORD-04802,2024-08-24,CUST-0213,PROD-055,7,67.56,20
ORD-04803,2023-12-15,CUST-0388,PROD-048,5,20.69,0
ORD-04804,2023-03-03,CUST-0482,PROD-083,4,44.63,0
ORD-04805,2023-11-15,CUST-0348,PROD-056,5,277.04,0
ORD-04806,2024-10-25,CUST-0166,PROD-097,4,31.29,0
ORD-04807,2024-03-04,CUST-0425,PROD-100,8,127.78,30
ORD-04808,2021-10-26,CUST-0348,PROD-088,8,13.29,25
ORD-04809,2020-02-02,CUST-0337,PROD-010,1,41.23,15
ORD-04810,2020-02-24,CUST-0398,PROD-052,3,36.14,10
ORD-04811,2021-06-02,CUST-0071,PROD-050,4,24.21,20
ORD-04812,2022-01-25,CUST-0214,PROD-034,2,211.08,0
ORD-04813,2024-07-19,CUST-0435,PROD-036,5,236.07,0
ORD-04814,2020-01-12,CUST-0065,PROD-061,8,50.3,5
ORD-04815,2024-03-31,CUST-0221,PROD-100,2,138.94,20
ORD-04816,2021-12-20,CUST-0308,PROD-016,9,235.37,5
ORD-04817,2021-07-08,CUST-0479,PROD-079,7,1993.52,10
ORD-04818,2021-01-07,CUST-0286,PROD-018,6,161.94,0
ORD-04819,2021-04-28,CUST-0185,PROD-071,8,76.18,10
ORD-04820,2022-08-30,CUST-0207,PROD-047,2,307.39,25
ORD-04821,2024-07-28,CUST-0466,PROD-086,5,257.05,5
ORD-04822,2023-06-05,CUST-0099,PROD-032,4,58.54,10
ORD-04823,2021-09-14,CUST-0242,PROD-043,8,42.96,5
ORD-04824,2020-11-02,CUST-0158,PROD-083,1,54.55,15
ORD-04825,2021-04-01,CUST-0098,PROD-040,3,47.18,5
ORD-04826,2020-06-08,CUST-0042,PROD-065,10,73.82,5
ORD-04827,2020-11-26,CUST-0139,PROD-035,8,128.49,5
ORD-04828,2022-02-14,CUST-0283,PROD-069,5,2180.92,0
ORD-04829,2020-08-12,CUST-0408,PROD-050,4,41.52,20
ORD-04830,2022-09-09,CUST-0227,PROD-012,6,24.95,30
ORD-04831,2021-12-29,CUST-0423,PROD-076,5,171.46,5
ORD-04832,2024-03-07,CUST-0072,PROD-085,3,48.19,0
ORD-04833,2024-01-19,CUST-0243,PROD-058,5,26.88,10
ORD-04834,2022-12-04,CUST-0018,PROD-083,4,31.54,5
ORD-04835,2023-05-22,CUST-0077,PROD-063,1,31.35,0
ORD-04836,2022-12-18,CUST-0045,PROD-073,1,40.53,0
ORD-04837,2021-10-05,CUST-0472,PROD-049,7,1320.35,25
ORD-04838,2021-09-07,CUST-0371,PROD-036,4,344.43,15
ORD-04839,2020-07-13,CUST-0343,PROD-054,1,152.73,20
ORD-04840,2021-05-03,CUST-0140,PROD-047,6,321.5,5
ORD-04841,2020-06-05,CUST-0177,PROD-032,1,35.86,15
ORD-04842,2021-09-01,CUST-0222,PROD-099,8,248.64,10
ORD-04843,2023-06-03,CUST-0415,PROD-095,9,50.51,5
ORD-04844,2021-02-15,CUST-0092,PROD-053,3,51.37,20
ORD-04845,2023-05-13,CUST-0022,PROD-032,7,66.6,40
ORD-04846,2023-01-07,CUST-0172,PROD-062,5,55.83,25
ORD-04847,2023-02-21,CUST-0092,PROD-037,3,78.55,15
ORD-04848,2021-04-15,CUST-0192,PROD-096,5,195.94,15
ORD-04849,2023-05-26,CUST-0077,PROD-038,10,29.85,10
ORD-04850,2021-05-30,CUST-0281,PROD-030,7,20.47,20
ORD-04851,2024-06-13,CUST-0364,PROD-058,7,39.57,5
ORD-04852,2023-02-01,CUST-0179,PROD-032,9,71.63,0
ORD-04853,2021-01-27,CUST-0238,PROD-066,8,135.71,15
ORD-04854,2021-09-22,CUST-0135,PROD-051,4,106.55,25
ORD-04855,2024-07-26,CUST-0365,PROD-011,5,1057.59,5
ORD-04856,2021-08-30,CUST-0390,PROD-059,5,973.53,15
ORD-04857,2022-09-06,CUST-0280,PROD-020,10,30.65,0
ORD-04858,2021-03-09,CUST-0019,PROD-037,2,82.0,30
ORD-04859,2023-09-16,CUST-0083,PROD-073,7,37.04,15
ORD-04860,2023-03-12,CUST-0228,PROD-049,7,1290.91,10
ORD-04861,2024-12-28,CUST-0371,PROD-019,9,30.52,15
ORD-04862,2021-06-23,CUST-0265,PROD-055,9,59.69,20
ORD-04863,2020-10-04,CUST-0112,PROD-040,4,42.6,25
ORD-04864,2020-08-20,CUST-0251,PROD-007,5,83.29,25
ORD-04865,2024-04-01,CUST-0164,PROD-005,7,62.75,0
ORD-04866,2024-05-13,CUST-0358,PROD-042,10,63.4,0
ORD-04867,2023-01-18,CUST-0168,PROD-088,7,24.87,20
ORD-04868,2024-02-24,CUST-0221,PROD-048,10,30.56,30
ORD-04869,2023-05-07,CUST-0408,PROD-007,8,93.42,5
ORD-04870,2020-12-27,CUST-0304,PROD-011,8,1363.24,0
ORD-04871,2024-01-04,CUST-0191,PROD-073,2,36.48,5
ORD-04872,2020-01-26,CUST-0325,PROD-049,9,2137.68,5
ORD-04873,2022-11-14,CUST-0437,PROD-030,4,20.59,15
ORD-04874,2023-11-18,CUST-0438,PROD-041,1,108.15,0
ORD-04875,2021-05-21,CUST-0170,PROD-003,1,84.12,0
ORD-04876,2023-08-17,CUST-0375,PROD-086,5,228.01,25
ORD-04877,2023-09-24,CUST-0045,PROD-040,7,43.71,0
ORD-04878,2020-09-23,CUST-0381,PROD-051,5,69.18,15
ORD-04879,2021-04-05,CUST-0474,PROD-084,3,293.83,5
ORD-04880,2024-09-12,CUST-0014,PROD-032,7,74.16,10
ORD-04881,2021-03-31,CUST-0231,PROD-048,1,29.99,0
ORD-04882,2023-10-15,CUST-0157,PROD-071,1,57.29,0
ORD-04883,2022-12-27,CUST-0500,PROD-071,2,66.82,5
ORD-04884,2022-10-03,CUST-0134,PROD-020,1,26.87,20
ORD-04885,2022-05-12,CUST-0391,PROD-089,9,2062.8,10
ORD-04886,2023-12-06,CUST-0037,PROD-035,4,121.62,0
ORD-04887,2021-05-05,CUST-0053,PROD-024,7,37.32,20
ORD-04888,2022-12-08,CUST-0018,PROD-040,5,24.07,0
ORD-04889,2024-09-06,CUST-0471,PROD-077,7,27.15,25
ORD-04890,2021-07-17,CUST-0492,PROD-052,7,70.04,0
ORD-04891,2023-01-30,CUST-0038,PROD-039,1,1043.36,5
ORD-04892,2020-08-03,CUST-0187,PROD-068,1,27.93,0
ORD-04893,2024-01-01,CUST-0385,PROD-061,3,82.72,10
ORD-04894,2024-09-19,CUST-0196,PROD-076,10,180.47,5
ORD-04895,2024-05-11,CUST-0243,PROD-081,2,100.37,5
ORD-04896,2021-07-12,CUST-0300,PROD-065,7,92.36,0
ORD-04897,2020-06-07,CUST-0303,PROD-062,3,38.44,20
ORD-04898,2021-05-03,CUST-0035,PROD-081,7,74.53,20
ORD-04899,2021-11-16,CUST-0215,PROD-002,9,49.55,10
ORD-04900,2023-06-19,CUST-0219,PROD-006,1,496.86,10
ORD-04901,2022-03-04,CUST-0316,PROD-075,3,76.76,15
ORD-04902,2024-11-11,CUST-0090,PROD-043,6,50.23,0
ORD-04903,2020-01-05,CUST-0308,PROD-082,9,72.93,25
ORD-04904,2024-06-07,CUST-0252,PROD-040,5,34.58,0
ORD-04905,2020-12-26,CUST-0008,PROD-089,3,1162.44,10
ORD-04906,2021-04-03,CUST-0256,PROD-039,8,1832.86,10
ORD-04907,2020-09-04,CUST-0363,PROD-028,5,219.95,10
ORD-04908,2024-05-08,CUST-0208,PROD-080,6,40.48,20
ORD-04909,2024-08-23,CUST-0425,PROD-063,2,53.39,0
ORD-04910,2022-08-03,CUST-0131,PROD-064,4,253.76,15
ORD-04911,2021-02-25,CUST-0224,PROD-012,1,15.44,10
ORD-04912,2024-10-27,CUST-0197,PROD-041,4,60.81,0
ORD-04913,2020-01-15,CUST-0468,PROD-029,1,1980.55,5
ORD-04914,2022-01-05,CUST-0142,PROD-023,4,81.47,20
ORD-04915,2024-05-15,CUST-0252,PROD-085,2,44.62,5
ORD-04916,2023-02-19,CUST-0096,PROD-080,6,47.53,5
ORD-04917,2020-10-03,CUST-0026,PROD-051,6,80.86,5
ORD-04918,2024-04-30,CUST-0111,PROD-045,8,89.7,10
ORD-04919,2021-03-28,CUST-0454,PROD-090,9,36.42,25
ORD-04920,2023-11-14,CUST-0123,PROD-022,8,24.84,0
ORD-04921,2023-08-10,CUST-0186,PROD-010,1,62.78,10
ORD-04922,2024-05-16,CUST-0484,PROD-007,3,99.83,5
ORD-04923,2021-08-20,CUST-0168,PROD-073,6,27.57,0
ORD-04924,2021-03-21,CUST-0051,PROD-089,1,2050.64,25
ORD-04925,2020-07-28,CUST-0379,PROD-015,8,35.74,0
ORD-04926,2024-06-01,CUST-0005,PROD-077,6,24.77,0
ORD-04927,2021-12-14,CUST-0077,PROD-046,1,145.88,15
ORD-04928,2020-10-28,CUST-0160,PROD-090,10,45.99,0
ORD-04929,2023-05-31,CUST-0208,PROD-085,2,72.16,15
ORD-04930,2024-10-23,CUST-0257,PROD-087,6,25.03,20
ORD-04931,2020-01-03,CUST-0205,PROD-061,10,89.7,0
ORD-04932,2022-09-16,CUST-0255,PROD-092,8,33.89,0
ORD-04933,2024-03-21,CUST-0438,PROD-061,5,48.78,0
ORD-04934,2023-01-21,CUST-0011,PROD-051,1,50.87,0
ORD-04935,2021-06-03,CUST-0437,PROD-038,10,40.23,0
ORD-04936,2023-12-22,CUST-0008,PROD-012,2,22.95,20
ORD-04937,2021-05-07,CUST-0409,PROD-088,4,27.92,15
ORD-04938,2023-06-12,CUST-0424,PROD-077,4,26.97,0
ORD-04939,2021-09-11,CUST-0032,PROD-066,7,126.24,20
ORD-04940,2023-03-30,CUST-0472,PROD-054,2,178.15,0
ORD-04941,2024-10-10,CUST-0028,PROD-039,7,1360.83,10
ORD-04942,2024-11-10,CUST-0206,PROD-076,7,192.77,0
ORD-04943,2020-11-26,CUST-0493,PROD-039,7,1305.52,0
ORD-04944,2020-11-28,CUST-0387,PROD-078,3,19.35,15
ORD-04945,2020-02-19,CUST-0228,PROD-030,6,25.96,5
ORD-04946,2024-03-26,CUST-0128,PROD-048,6,17.27,10
ORD-04947,2022-05-12,CUST-0255,PROD-083,4,27.62,5
ORD-04948,2024-08-18,CUST-0475,PROD-031,1,71.76,0
ORD-04949,2024-02-24,CUST-0212,PROD-025,9,33.63,15
ORD-04950,2024-05-24,CUST-0239,PROD-068,2,22.25,20
ORD-04951,2024-08-31,CUST-0207,PROD-051,9,68.15,0
ORD-04952,2020-09-28,CUST-0318,PROD-013,8,79.57,5
ORD-04953,2021-08-02,CUST-0283,PROD-100,1,98.29,10
ORD-04954,2023-06-29,CUST-0245,PROD-063,7,30.95,10
ORD-04955,2021-07-13,CUST-0045,PROD-042,10,57.33,10
ORD-04956,2021-11-26,CUST-0105,PROD-054,3,167.54,15
ORD-04957,2024-09-18,CUST-0348,PROD-067,10,122.72,30
ORD-04958,2023-01-18,CUST-0281,PROD-080,10,32.2,5
ORD-04959,2021-03-21,CUST-0234,PROD-090,9,25.21,10
ORD-04960,2022-10-13,CUST-0189,PROD-056,5,215.91,15
ORD-04961,2023-09-17,CUST-0044,PROD-019,3,45.76,10
ORD-04962,2023-03-08,CUST-0494,PROD-046,8,157.97,5
ORD-04963,2020-12-22,CUST-0225,PROD-015,3,34.35,10
ORD-04964,2024-06-12,CUST-0430,PROD-032,7,36.85,10
ORD-04965,2020-09-30,CUST-0142,PROD-049,7,2421.47,10
ORD-04966,2022-11-08,CUST-0136,PROD-021,7,2140.19,0
ORD-04967,2020-11-06,CUST-0176,PROD-065,1,64.6,10
ORD-04968,2022-05-19,CUST-0142,PROD-070,5,30.25,25
ORD-04969,2022-06-04,CUST-0449,PROD-027,1,94.11,20
ORD-04970,2020-06-02,CUST-0080,PROD-023,7,61.36,15
ORD-04971,2023-11-14,CUST-0082,PROD-047,8,367.96,15
ORD-04972,2023-07-07,CUST-0135,PROD-095,7,83.94,0
ORD-04973,2021-09-11,CUST-0207,PROD-012,1,20.69,5
ORD-04974,2022-06-01,CUST-0344,PROD-085,3,46.18,0
ORD-04975,2022-03-07,CUST-0177,PROD-066,10,126.99,20
ORD-04976,2024-05-13,CUST-0383,PROD-005,3,60.84,0
ORD-04977,2020-05-04,CUST-0243,PROD-009,7,27.47,15
ORD-04978,2023-10-09,CUST-0055,PROD-020,4,33.06,20
ORD-04979,2023-07-20,CUST-0141,PROD-082,3,56.32,25
ORD-04980,2021-09-10,CUST-0457,PROD-063,6,58.11,15
ORD-04981,2020-09-01,CUST-0440,PROD-086,10,355.89,10
ORD-04982,2022-04-27,CUST-0056,PROD-072,6,53.26,10
ORD-04983,2021-03-25,CUST-0015,PROD-098,10,23.17,5
ORD-04984,2022-07-18,CUST-0185,PROD-073,5,46.62,0
ORD-04985,2023-06-24,CUST-0314,PROD-071,6,93.04,0
ORD-04986,2021-06-03,CUST-0419,PROD-030,3,26.07,0
ORD-04987,2023-03-10,CUST-0088,PROD-082,10,67.51,25
ORD-04988,2020-12-27,CUST-0097,PROD-091,5,67.82,0
ORD-04989,2020-01-08,CUST-0144,PROD-016,9,188.17,15
ORD-04990,2021-04-22,CUST-0008,PROD-085,4,82.33,0
ORD-04991,2023-10-07,CUST-0477,PROD-005,2,37.22,30
ORD-04992,2021-05-09,CUST-0215,PROD-029,5,1372.61,5
ORD-04993,2024-06-17,CUST-0173,PROD-047,3,487.4,5
ORD-04994,2022-04-12,CUST-0223,PROD-022,3,39.5,5
ORD-04995,2023-12-21,CUST-0040,PROD-078,4,35.22,20
ORD-04996,2022-11-28,CUST-0497,PROD-057,4,31.65,0
ORD-04997,2021-08-15,CUST-0182,PROD-083,5,50.75,20
ORD-04998,2020-07-05,CUST-0270,PROD-035,7,172.61,10
ORD-04999,2024-06-07,CUST-0187,PROD-088,4,15.59,0
ORD-05000,2024-06-11,CUST-0245,PROD-060,7,26.5,0
ORD-05001,2022-01-23,CUST-0478,PROD-070,9,29.06,15
ORD-05002,2020-04-02,CUST-0309,PROD-060,3,36.22,0
ORD-05003,2020-03-26,CUST-0231,PROD-058,5,33.16,25
ORD-05004,2022-12-03,CUST-0383,PROD-003,4,64.74,0
ORD-05005,2020-05-16,CUST-0155,PROD-034,9,254.57,10
ORD-05006,2021-02-24,CUST-0175,PROD-045,5,71.71,15
ORD-05007,2020-03-14,CUST-0336,PROD-050,10,22.03,10
ORD-05008,2024-04-20,CUST-0115,PROD-002,2,25.61,5
ORD-05009,2024-06-24,CUST-0390,PROD-015,10,55.89,20
ORD-05010,2024-03-15,CUST-0311,PROD-037,1,106.61,15
ORD-05011,2023-03-25,CUST-0481,PROD-015,7,32.61,10
ORD-05012,2023-07-02,CUST-0300,PROD-060,1,25.39,10
ORD-05013,2020-06-19,CUST-0018,PROD-096,8,129.44,10
ORD-05014,2024-10-17,CUST-0272,PROD-085,9,56.45,30
ORD-05015,2020-06-18,CUST-0012,PROD-064,7,366.1,25
ORD-05016,2024-11-22,CUST-0404,PROD-081,9,72.31,0
ORD-05017,2022-05-21,CUST-0301,PROD-098,10,17.46,0
ORD-05018,2020-11-17,CUST-0192,PROD-096,6,218.8,40
ORD-05019,2024-05-09,CUST-0232,PROD-052,7,66.27,0
ORD-05020,2021-03-31,CUST-0443,PROD-023,3,66.26,30
ORD-05021,2022-08-01,CUST-0093,PROD-099,9,215.75,10
ORD-05022,2024-06-14,CUST-0478,PROD-037,3,138.41,0
ORD-05023,2022-02-28,CUST-0218,PROD-041,6,72.82,5
ORD-05024,2021-09-04,CUST-0278,PROD-057,4,28.4,5
ORD-05025,2023-03-24,CUST-0353,PROD-097,9,23.57,20
ORD-05026,2022-06-07,CUST-0487,PROD-025,1,39.88,5
ORD-05027,2020-12-14,CUST-0303,PROD-037,9,119.7,5
ORD-05028,2024-01-14,CUST-0029,PROD-040,4,35.23,25
ORD-05029,2024-08-03,CUST-0470,PROD-085,10,45.13,0
ORD-05030,2023-04-11,CUST-0301,PROD-046,5,201.5,10
ORD-05031,2020-01-10,CUST-0077,PROD-060,1,18.25,10
ORD-05032,2022-01-09,CUST-0009,PROD-098,1,26.23,0
ORD-05033,2023-07-12,CUST-0024,PROD-019,6,37.28,0
ORD-05034,2024-01-01,CUST-0015,PROD-091,10,104.36,5
ORD-05035,2024-11-18,CUST-0164,PROD-009,1,25.11,0
ORD-05036,2023-06-24,CUST-0013,PROD-069,2,1916.77,5
ORD-05037,2021-10-28,CUST-0347,PROD-005,3,33.06,10
ORD-05038,2021-06-29,CUST-0172,PROD-089,7,1813.32,15
ORD-05039,2024-03-02,CUST-0357,PROD-026,2,338.51,10
ORD-05040,2020-05-08,CUST-0327,PROD-019,5,45.73,5
ORD-05041,2024-08-22,CUST-0200,PROD-030,9,27.72,0
ORD-05042,2021-08-23,CUST-0485,PROD-100,10,91.51,0
ORD-05043,2021-08-27,CUST-0489,PROD-048,8,19.6,5
ORD-05044,2020-11-22,CUST-0462,PROD-016,8,190.04,25
ORD-05045,2024-11-11,CUST-0378,PROD-071,2,84.45,0
ORD-05046,2022-09-06,CUST-0076,PROD-018,1,137.42,5
ORD-05047,2021-02-07,CUST-0164,PROD-056,9,292.02,15
ORD-05048,2021-09-20,CUST-0372,PROD-021,10,2355.97,15
ORD-05049,2024-06-17,CUST-0061,PROD-031,4,45.83,30
ORD-05050,2024-08-25,CUST-0488,PROD-001,9,1698.05,0
ORD-05051,2024-06-22,CUST-0465,PROD-003,7,100.33,0
ORD-05052,2024-07-06,CUST-0424,PROD-095,6,57.73,5
ORD-05053,2023-10-14,CUST-0245,PROD-025,10,44.0,0
ORD-05054,2024-06-14,CUST-0477,PROD-008,9,200.21,10
ORD-05055,2021-12-18,CUST-0382,PROD-065,10,57.76,25
ORD-05056,2022-11-06,CUST-0155,PROD-062,4,58.8,15
ORD-05057,2020-09-30,CUST-0257,PROD-007,1,99.62,0
ORD-05058,2021-11-15,CUST-0244,PROD-007,5,64.44,0
ORD-05059,2020-04-25,CUST-0162,PROD-008,6,224.8,25
ORD-05060,2022-05-10,CUST-0068,PROD-019,6,30.4,5
ORD-05061,2021-11-23,CUST-0344,PROD-017,1,93.11,25
ORD-05062,2023-01-19,CUST-0277,PROD-011,7,2079.38,15
ORD-05063,2023-01-10,CUST-0161,PROD-049,8,1350.27,40
ORD-05064,2020-11-19,CUST-0391,PROD-011,5,2123.91,20
ORD-05065,2022-08-18,CUST-0449,PROD-041,2,59.7,5
ORD-05066,2020-04-23,CUST-0489,PROD-062,2,37.0,15
ORD-05067,2024-11-27,CUST-0259,PROD-052,5,60.32,5
ORD-05068,2022-12-17,CUST-0492,PROD-066,7,146.8,0
ORD-05069,2020-06-02,CUST-0307,PROD-068,7,36.84,0
ORD-05070,2023-11-28,CUST-0335,PROD-092,4,58.39,5
ORD-05071,2024-07-09,CUST-0095,PROD-097,3,14.97,0
ORD-05072,2023-07-13,CUST-0438,PROD-075,9,59.65,0
ORD-05073,2020-11-10,CUST-0464,PROD-067,7,104.7,10
ORD-05074,2024-10-04,CUST-0458,PROD-040,2,29.45,30
ORD-05075,2022-11-30,CUST-0246,PROD-005,1,30.09,10
ORD-05076,2020-04-14,CUST-0221,PROD-085,2,48.79,5
ORD-05077,2023-05-01,CUST-0123,PROD-022,3,44.43,0
